jmdict_id,kanji,reading,waller_level,freq_rank,freq_level,audit_level,reason
1435490,定期,ていき,3,7928,1,3,Regular/commuter pass — N3
1348630,小麦,こむぎ,3,7930,1,3,Wheat — N3
1013980,,アイスクリーム,3,7933,1,3,Ice cream — N3 loanword
2855660,,ダイヤ,3,7992,1,3,Diamond/schedule — N3 loanword
1174760,衛星,えいせい,3,8008,1,3,Satellite — N3
1478080,罰する,ばっする,3,8023,1,3,To punish — N3
1411110,貸し,かし,3,8045,1,3,Lending/loan — N3
1137570,欧羅巴,ヨーロッパ,3,8058,1,3,Europe — N3
1586910,暗記,あんき,3,8069,1,3,Memorization — N3
1209540,刈る,かる,3,8070,1,3,To mow/reap — N3
1048910,,コーチ,3,8073,1,3,Coach — N3 loanword
1182500,沖,おき,3,8094,1,3,Offshore — N3
1403060,騒音,そうおん,3,8138,1,3,Noise — N3
1380760,製品,せいひん,3,8144,1,3,Product — N3
1386990,絶滅,ぜつめつ,3,8188,1,3,Extinction — N3
1437960,鉄道,てつどう,3,8202,1,3,Railway — N3
1278510,広告,こうこく,3,8270,1,3,Advertisement — N3
1226040,議会,ぎかい,3,8328,1,3,Parliament — N3
1470770,農民,のうみん,3,8358,1,3,Farmer — N3
1253950,欠陥,けっかん,3,8370,1,2,Defect/flaw — somewhat formal N2
1204300,咳,せき,3,8394,1,3,Cough — N3
1542920,予期,よき,3,8416,1,3,Expectation — N3
1358600,食品,しょくひん,3,8458,1,3,Food products — N3
1471970,俳優,はいゆう,3,8461,1,3,Actor — N3
1069210,,スター,3,8471,1,3,Star — N3 loanword
1340030,出版,しゅっぱん,3,8490,1,3,Publishing — N3
1321140,実施,じっし,3,8506,1,3,Implementation — N3
1610960,眺め,ながめ,3,8519,1,3,View/scenery — N3
1506930,平ら,たいら,3,8538,1,3,Flat — N3
1193880,火災,かさい,3,8550,1,3,Fire (disaster) — N3
1445580,土曜,どよう,3,8556,1,3,Saturday — N3 (shortened form)
1597160,度々,たびたび,3,8622,1,3,Often — N3
1100090,,バン,3,8636,1,3,Van — N3 loanword
1605270,基づく,もとづく,3,8637,1,3,To be based on — N3
1370410,図書,としょ,3,8651,1,3,Books (formal) — N3
1328310,手品,てじな,3,8664,1,3,Magic trick — N3
1281890,行儀,ぎょうぎ,3,8730,1,3,Manners — N3
1256730,券,けん,3,8753,1,3,Ticket/coupon — N3
1197120,画家,がか,3,8756,1,3,Painter/artist — N3
1088580,,ドライブ,3,8761,1,3,Drive — N3 loanword
1610550,現れ,あらわれ,3,8882,1,3,Manifestation — N3
1250830,景気,けいき,3,8905,1,3,Economic conditions — N3
1198230,会員,かいいん,3,8912,1,3,Member — N3
1176430,延期,えんき,3,8952,1,3,Postponement — N3
1335290,従兄弟,いとこ,3,8971,1,3,Cousin — N3
1433180,通行,つうこう,3,9003,1,3,Passage/traffic — N3
1351830,象,ぞう,3,9008,1,3,Elephant — N3
1206060,覚ます,さます,3,9024,1,3,To wake up (transitive) — N3
1228180,及ぼす,およぼす,3,9054,1,3,To exert/have effect — N3
1397840,鼠,ねずみ,3,9058,1,3,Mouse/rat — N3
1415750,宅,たく,3,9068,1,3,Home (formal) — N3
1041850,,キャプテン,3,9130,1,3,Captain — N3 loanword
1271290,誤り,あやまり,3,9223,1,3,Error/mistake — N3
1186760,化学,かがく,3,9257,1,3,Chemistry — N3
1286370,国語,こくご,3,9283,1,3,Japanese language (subject) — N3
1281270,航空,こうくう,3,9304,1,3,Aviation — N3
1474720,博物館,はくぶつかん,3,9358,1,3,Museum — N3
1280530,硬貨,こうか,3,9384,1,3,Coin — N3
1413880,大使,たいし,3,9440,1,3,Ambassador — N3
1258810,県,けん,3,9521,1,3,Prefecture — N3
1371610,水準,すいじゅん,3,9639,1,2,Level/standard — somewhat formal N2
1000730,行けない,いけない,3,9738,1,3,Must not — N3
1573820,鋏,はさみ,3,9761,1,3,Scissors — N3
1334150,住宅,じゅうたく,3,9762,1,3,Residence — N3
1004890,,こんなに,3,9797,1,4,This much — basic demonstrative pattern
1005600,仕舞った,しまった,3,9814,1,3,Oh no!/Oops — N3 expression
1310230,支店,してん,3,9847,1,3,Branch office — N3
1007010,其れとも,それとも,3,9858,1,3,Or — N3 conjunction
1008570,所が,ところが,3,9883,1,3,However — N3 conjunction
1421440,地平線,ちへいせん,3,9890,1,3,Horizon — N3
1009340,,どんなに,3,9899,1,4,No matter how — basic pattern
1009410,何故なら,なぜなら,3,9901,1,3,Because — N3 conjunction
1551940,略,ほぼ,3,9936,1,3,Almost/approximately — N3
1044020,,クラシック,3,9960,1,3,Classic — N3 loanword
1255880,月曜,げつよう,3,9963,1,3,Monday (shortened) — N3
1014680,ＯＵＴ,アウト,3,9967,1,3,Out — N3 loanword
1312220,詩人,しじん,3,10164,1,3,Poet — N3
1437610,哲学,てつがく,3,10170,1,3,Philosophy — N3
1193290,歌手,かしゅ,3,10219,1,3,Singer — N3
1180900,横断,おうだん,3,10237,1,3,Crossing — N3
1121390,番瀝青,ペンキ,3,10261,1,3,Paint — N3
1415470,題,だい,3,10264,1,3,Title/topic — N3
1225110,技師,ぎし,3,10267,1,3,Engineer — N3
1335570,渋滞,じゅうたい,3,10286,1,3,Traffic jam — N3
1501760,仏,ほとけ,3,10338,1,3,Buddha — N3
1226140,議長,ぎちょう,3,10351,1,3,Chairman — N3
1184370,下り,くだり,3,10369,1,3,Descent/downbound — N3
1217040,岸,きし,3,10374,1,3,Shore/bank — N3
1210750,勘定,かんじょう,3,10378,1,3,Calculation/bill — N3
1034660,,オフィス,3,10385,1,3,Office — N3 loanword
1211340,堪らない,たまらない,3,10450,1,3,Unbearable/irresistible — N3
1216280,丸で,まるで,3,10460,1,3,Just like/as if — N3 adverb
1069930,,スタンド,3,10482,1,3,Stand — N3 loanword
1587700,苛々,いらいら,3,10494,1,3,Irritation — N3
1477500,発車,はっしゃ,3,10523,1,3,Departure (vehicle) — N3
1410660,怠ける,なまける,3,10568,1,3,To be lazy — N3
1288950,今にも,いまにも,3,10571,1,3,At any moment — N3
1096560,,ハンサム,3,10573,1,3,Handsome — N3 loanword (dated)
1289400,今日は,こんにちは,3,10574,1,4,Hello — basic greeting (should be N5/N4)
1295040,済ませる,すませる,3,10584,1,3,To finish/settle — N3
1295060,済みません,すみません,3,10585,1,4,Excuse me/sorry — basic phrase
1427110,著者,ちょしゃ,3,10591,1,3,Author — N3
1072260,,スピーチ,3,10613,1,3,Speech — N3 loanword
1343110,所で,ところで,3,10665,1,3,By the way — N3 conjunction
1348900,少しも,すこしも,3,10674,1,4,Not at all — basic pattern
1546820,要点,ようてん,3,10698,1,3,Main point — N3
1613570,泳ぎ,およぎ,3,10764,1,3,Swimming — N3
1243310,金曜,きんよう,3,10774,1,3,Friday (shortened) — N3
1406090,其処で,そこで,3,10787,1,3,Therefore — N3 conjunction
1084000,,デモ,3,10789,1,3,Demonstration — N3 loanword
1549550,利口,りこう,3,10795,1,3,Clever — N3
1410800,頂きます,いただきます,3,10798,1,4,Polite eating phrase — basic N4/N5
1287280,穀物,こくもつ,3,10801,1,3,Grain — N3
1454240,道徳,どうとく,3,10831,1,3,Morality — N3
1430690,直に,じかに,3,10839,1,3,Directly — N3
1424150,中古,ちゅうこ,3,10905,1,3,Secondhand — N3
1123230,,ボーイ,3,10912,1,3,Boy (waiter) — N3 loanword
1067770,,スキー,3,10964,1,3,Skiing — N3 loanword
1401090,相続,そうぞく,3,11019,1,3,Inheritance — N3
1444780,登山,とざん,3,11149,1,3,Mountain climbing — N3
1469000,年中,ねんじゅう,3,11223,1,3,All year round — N3
1609210,一度に,いちどに,3,11302,1,3,All at once — N3
1531680,名人,めいじん,3,11303,1,3,Master/expert — N3
1582960,梅雨,つゆ,3,11321,1,3,Rainy season — N3
1329300,首相,しゅしょう,3,11356,1,3,Prime minister — N3
1242420,近代,きんだい,3,11368,1,3,Modern era — N3
1612000,滅多に,めったに,3,11395,1,3,Rarely — N3
1167820,稲,いね,3,11462,1,3,Rice plant — N3
1064120,,ジーンズ,3,11555,1,3,Jeans — N3 loanword
1494790,不平,ふへい,3,11570,1,3,Complaint — N3
1471330,破産,はさん,3,11597,1,3,Bankruptcy — N3
1643510,老い,おい,3,11608,1,3,Old age — N3
1543660,予防,よぼう,3,11702,1,3,Prevention — N3
1358620,食物,しょくもつ,3,11714,1,3,Food — N3
1297650,作曲,さっきょく,3,11820,1,3,Composition (music) — N3
1101510,,パスポート,3,11863,1,3,Passport — N3 loanword
1264600,諺,ことわざ,3,11890,1,3,Proverb — N3
1402930,霜,しも,3,11936,1,3,Frost — N3
1512410,便り,たより,3,12022,1,3,News/letter — N3
1025140,,ウイスキー,3,12061,1,3,Whiskey — N3 loanword
1543630,予報,よほう,3,12092,1,3,Forecast — N3
1352980,上京,じょうきょう,3,12176,1,3,Going to Tokyo — N3
1449550,答案,とうあん,3,12224,1,3,Exam answer sheet — N3
1169660,引用,いんよう,3,12304,1,3,Quotation — N3
1382700,石炭,せきたん,3,12309,1,3,Coal — N3
1136850,,ユーモア,3,12349,1,3,Humor — N3 loanword
1347530,奨学金,しょうがくきん,3,12352,1,3,Scholarship — N3
1605680,郵便,ゆうびん,3,12369,1,3,Mail/postal service — N3
1604850,虫歯,むしば,3,12415,1,3,Cavity — N3
1243940,句,く,3,12427,1,3,Phrase/haiku — N3
1389780,専攻,せんこう,3,12443,1,3,Major (academic) — N3
1502430,物価,ぶっか,3,12454,1,3,Prices (commodity) — N3
1561620,論じる,ろんじる,3,12485,1,3,To discuss — N3
1438080,典型,てんけい,3,12486,1,3,Typical/model — N3
1097740,,バイオリン,3,12491,1,3,Violin — N3 loanword
1545770,曜日,ようび,3,12582,1,3,Day of the week — N3
1335230,従って,したがって,3,12657,1,3,Therefore — N3 conjunction
1535810,尤も,もっとも,3,12767,1,3,Reasonable/but then — N3
1426520,注,ちゅう,3,12777,1,3,Note/annotation — N3
1241490,禁煙,きんえん,3,12842,1,3,No smoking — N3
1271010,語学,ごがく,3,12875,1,3,Language study — N3
1250620,掲示,けいじ,3,12912,1,3,Notice/bulletin — N3
1382830,石油,せきゆ,3,12957,1,3,Petroleum — N3
1126190,,マーケット,3,13055,1,3,Market — N3 loanword
1036170,,カー,3,13066,1,3,Car — N3 loanword
1577660,嗽,うがい,3,13104,1,3,Gargling — N3
1483440,批評,ひひょう,3,13128,1,3,Criticism — N3
1561760,論争,ろんそう,3,13162,1,3,Controversy — N3
1312780,資本,しほん,3,13170,1,3,Capital (economic) — N3
1138710,,ラケット,3,13181,1,3,Racket — N3 loanword
1611020,何で,なんで,3,13192,1,4,Why (casual) — basic question word
1609500,罹る,かかる,3,13211,1,3,To catch (illness) — N3
1514950,暮れ,くれ,3,13278,1,3,End of year/dusk — N3
1577130,何時でも,いつでも,3,13300,1,4,Anytime — basic pattern
1413140,大家,おおや,3,13315,1,3,Landlord — N3
1435080,停留所,ていりゅうじょ,3,13324,1,3,Bus stop — N3
1014590,,アイロン,3,13352,1,3,Iron (appliance) — N3 loanword
1068770,,スケート,3,13695,1,3,Skating — N3 loanword
1243290,金融,きんゆう,3,13901,1,3,Finance — N3
1593290,小包,こづつみ,3,13990,1,3,Parcel — N3
1310180,支出,ししゅつ,3,14016,1,3,Expenditure — N3
1420580,知事,ちじ,3,14093,1,3,Governor — N3
1350340,消防,しょうぼう,3,14107,1,3,Fire fighting — N3
1046840,,グランド,3,14126,1,3,Ground (field) — N3 loanword
1137620,,ヨット,3,14128,1,3,Yacht — N3 loanword
1534880,木曜,もくよう,3,14239,1,3,Thursday (shortened) — N3
1522060,堀,ほり,3,14276,1,3,Moat/canal — N3
1095040,,ハイキング,3,14317,1,3,Hiking — N3 loanword
1553820,両替,りょうがえ,3,14336,1,3,Currency exchange — N3
1282240,講演,こうえん,3,14564,1,3,Lecture — N3
1183480,温暖,おんだん,3,14583,1,3,Warm — N3
1286240,国会,こっかい,3,14610,1,3,National Diet/parliament — N3
1426910,駐車,ちゅうしゃ,3,14641,1,3,Parking — N3
1467930,熱帯,ねったい,3,14680,1,3,Tropics — N3
1194280,火曜,かよう,3,14941,1,3,Tuesday (shortened) — N3
1319860,失業,しつぎょう,3,15063,1,3,Unemployment — N3
1257590,憲法,けんぽう,3,15324,1,3,Constitution — N3
1064250,ジェット機,ジェットき,3,15789,1,3,Jet plane — N3
1451380,動詞,どうし,3,16685,1,3,Verb (grammar term) — N3
1956150,訓,くん,3,16748,1,3,Kun reading — N3 (language study)
2800530,回り,まわり,3,16772,1,3,Surroundings — N3
1609010,空き,あき,3,17167,1,3,Vacancy/opening — N3
1075960,,タイプライター,3,17741,1,2,Typewriter — obsolete technology N2
1245020,具体,ぐたい,3,19011,1,3,Concrete/specific — N3
1457320,屯,トン,3,19362,1,3,Ton — N3 unit
2080530,,ノー,3,19416,1,3,No — N3 loanword
1570120,稍,やや,3,20870,1,3,Slightly — N3 adverb
1000920,,いらっしゃい,3,20969,1,4,Welcome — basic phrase
1632200,如何か,どうか,3,21246,1,4,Please/whether — basic pattern
2269050,急に,きゅうに,3,21719,1,4,Suddenly — basic adverb pattern
1578700,工場,こうじょう,4,3723,2,4,Factory — standard N4 vocabulary
1552760,留守,るす,4,3792,2,4,Absence from home — standard N4
1593570,ご存知,ごぞんじ,4,3796,2,4,To know (honorific) — standard N4
1101570,,パソコン,4,3820,2,4,Personal computer — standard N4 loanword
1297110,坂,さか,4,3887,2,4,Slope/hill — standard N4
1066680,,スーツ,4,3891,2,4,Suit — standard N4 loanword
1375970,政治,せいじ,4,3968,2,3,Politics — common enough for N3
1169340,引っ越す,ひっこす,4,3972,2,4,To move (house) — standard N4
1120010,,ベル,4,3980,2,4,Bell — N4 loanword
1340460,出来るだけ,できるだけ,4,4009,2,4,As much as possible — standard N4 expression
1612770,お祝い,おいわい,4,4021,2,4,Celebration/gift — standard N4
1482340,番組,ばんぐみ,4,4025,2,4,TV program — standard N4
1543750,予約,よやく,4,4036,2,4,Reservation — standard N4
1599340,泥棒,どろぼう,4,4150,2,4,Thief — standard N4
1279990,港,みなと,4,4163,2,4,Port/harbor — standard N4
1242970,金持ち,かねもち,4,4184,2,4,Rich person — standard N4
1002170,お嬢さん,おじょうさん,4,4211,2,4,Young lady (polite) — standard N4
1555440,林,はやし,4,4265,2,4,Forest/grove — standard N4
1463930,日記,にっき,4,4303,2,4,Diary — standard N4
1282260,講義,こうぎ,4,4320,2,3,Lecture — common enough for N3
1106400,,ピアノ,4,4377,2,4,Piano — standard N4 loanword
1192700,科学,かがく,4,4457,2,4,Science — standard N4
1058580,,サンドイッチ,4,4484,2,4,Sandwich — standard N4 loanword
1333090,習慣,しゅうかん,4,4491,2,4,Habit/custom — standard N4
1270390,ご主人,ごしゅじん,4,4498,2,4,Husband (polite) — standard N4
1494860,不便,ふべん,4,4510,2,4,Inconvenient — standard N4
1605510,痩せる,やせる,4,4535,2,4,To lose weight — standard N4
1334080,住所,じゅうしょ,4,4553,2,4,Address — standard N4
1421210,地震,じしん,4,4568,2,4,Earthquake — standard N4
1426290,昼休み,ひるやすみ,4,4636,2,4,Lunch break — standard N4
1606680,沸く,わく,4,4693,2,4,To boil — standard N4
1383310,赤ん坊,あかんぼう,4,4791,2,4,Baby — standard N4
1346370,召し上がる,めしあがる,4,4809,2,4,To eat (honorific) — standard N4
1193950,火事,かじ,4,4819,2,4,Fire — standard N4
1015220,,アクセサリー,4,4836,2,4,Accessory — standard N4 loanword
2846390,直る,なおる,4,4841,2,4,To be fixed — standard N4
1589030,贈り物,おくりもの,4,4874,2,4,Gift — standard N4
1517480,法律,ほうりつ,4,4923,2,3,Law — common word appropriate for N3
1378990,生産,せいさん,4,4926,2,4,Production — standard N4
1372980,数学,すうがく,4,4975,2,4,Mathematics — standard N4
1258570,研究室,けんきゅうしつ,4,4981,2,4,Laboratory/office — standard N4
1396860,祖母,そぼ,4,4991,2,4,Grandmother (formal) — standard N4
1357250,植える,うえる,4,5025,2,4,To plant — standard N4
1019420,,アルバイト,4,5067,2,4,Part-time job — standard N4 loanword
1182620,億,おく,4,5091,2,4,Hundred million — standard N4
1057850,,サラダ,4,5095,2,4,Salad — standard N4 loanword
1260000,見物,けんぶつ,4,5098,2,4,Sightseeing — standard N4
1040060,瓦斯,ガス,4,5114,2,4,Gas — standard N4 loanword
1367300,人口,じんこう,4,5148,2,4,Population — standard N4
1328090,手袋,てぶくろ,4,5184,2,4,Gloves — standard N4
1423240,着物,きもの,4,5225,2,4,Kimono — standard N4 cultural word
1149830,亜米利加,アメリカ,4,5290,2,4,America — standard N4 (basic but kanji form is obscure)
1601650,引き出し,ひきだし,4,5303,2,4,Drawer — standard N4
1601810,髭,ひげ,4,5327,2,4,Beard/mustache — standard N4
1411300,退院,たいいん,4,5365,2,4,Leaving hospital — standard N4
1198380,会議室,かいぎしつ,4,5368,2,4,Meeting room — standard N4
1472270,拝見,はいけん,4,5408,2,4,To see (humble) — standard N4
1404700,足す,たす,4,5526,2,4,To add — standard N4
1172870,運転手,うんてんしゅ,4,5562,2,4,Driver — standard N4
1234140,競争,きょうそう,4,5619,2,4,Competition — standard N4
1508750,米,こめ,4,5702,2,4,Rice (uncooked) — standard N4
1348530,小鳥,ことり,4,5710,2,4,Small bird — standard N4
1546880,踊り,おどり,4,5728,2,4,Dance — standard N4
1413260,大学生,だいがくせい,4,5753,2,4,University student — standard N4
1360320,寝坊,ねぼう,4,5812,2,4,Oversleeping — standard N4
1019280,,アルコール,4,5850,2,4,Alcohol — standard N4 loanword
1593590,ご馳走,ごちそう,4,5857,2,4,Feast/treat — standard N4
1426920,駐車場,ちゅうしゃじょう,4,5865,2,4,Parking lot — standard N4
1251320,経済,けいざい,4,5892,2,3,Economy — common word appropriate for N3
1201280,海岸,かいがん,4,5940,2,4,Coast/beach — standard N4
1223021,規則,きそく,4,5977,2,4,Rule/regulation — standard N4
1010080,,はい,5,1504,3,5,Yes — most basic word
1416830,誰,だれ,5,1507,3,5,Who — basic question word
1555300,緑,みどり,5,1509,3,5,Green — basic color
1524930,又,また,5,1513,3,5,Again/also — basic conjunction
1198550,会社,かいしゃ,5,1519,3,5,Company — basic N5 word
1078630,,テーブル,5,1523,3,5,Table — basic loanword
1006670,其処,そこ,5,1525,3,5,There — basic demonstrative
1406050,其れでは,それでは,5,1533,3,5,Well then — basic conjunction
1174340,泳ぐ,およぐ,5,1543,3,5,To swim — basic N5 verb
1499720,風,かぜ,5,1545,3,5,Wind — basic N5 word
1604890,目,め,5,1553,3,5,Eye — basic body part
1451470,動物,どうぶつ,5,1563,3,5,Animal — basic N5 word
1263400,玄関,げんかん,5,1576,3,5,Entrance — basic N5 word
1582300,等,など,5,1584,3,5,Etc./and so on — basic particle
1006780,其方,そちら,5,1615,3,5,That way (polite) — basic demonstrative
1605870,良く,よく,5,1621,3,5,Well/often — basic adverb
1577140,何処,どこ,5,1623,3,5,Where — basic question word
1298790,撮る,とる,5,1630,3,5,To take (photo) — basic N5 verb
1413240,大学,だいがく,5,1632,3,5,University — basic N5 word
1370760,吹く,ふく,5,1633,3,5,To blow — basic N5 verb
1153670,安い,やすい,5,1639,3,5,Cheap — basic N5 adjective
1436130,庭,にわ,5,1652,3,5,Garden — basic N5 word
1520670,北,きた,5,1653,3,5,North — basic direction
1508590,閉める,しめる,5,1656,3,5,To close — basic N5 verb
1585650,箱,はこ,5,1664,3,5,Box — basic N5 word
1430620,直ぐに,すぐに,5,1685,3,5,Immediately — basic adverb (variant of すぐ)
1343460,暑い,あつい,5,1687,3,5,Hot (weather) — basic N5 adjective
1246700,靴,くつ,5,1713,3,5,Shoes — basic N5 word
1416840,誰か,だれか,5,1725,3,5,Someone — basic N5 pattern
1426250,昼,ひる,5,1726,3,5,Noon/daytime — basic N5 word
1529530,無くす,なくす,5,1727,3,5,To lose — basic N5 verb
1173720,映画,えいが,5,1739,3,5,Movie — basic N5 word
1380840,西,にし,5,1744,3,5,West — basic direction
1414220,大勢,おおぜい,5,1746,3,5,Many people — basic N5
1486720,鼻,はな,5,1757,3,5,Nose — basic body part
1227500,休み,やすみ,5,1774,3,5,Rest/holiday — basic N5 word
1547450,浴びる,あびる,5,1775,3,5,To bathe/shower — basic N5 verb
1537370,野菜,やさい,5,1839,3,5,Vegetables — basic N5 word
1002610,お腹,おなか,5,1850,3,5,Stomach — basic N5 word
1188760,何時,いつ,5,1851,3,5,When — basic question word
1488000,百,ひゃく,5,1866,3,5,Hundred — basic number
1427340,丁度,ちょうど,5,1874,3,5,Exactly — basic N5 adverb
1421290,地図,ちず,5,1884,3,5,Map — basic N5 word
2136180,小さな,ちいさな,5,1892,3,5,Small — basic N5 adjective
1549140,卵,たまご,5,1897,3,5,Egg — basic N5 word
1183720,音楽,おんがく,5,1901,3,5,Music — basic N5 word
1478750,半,はん,5,1913,3,5,Half — basic N5 word
1079760,,テスト,5,1923,3,5,Test — basic loanword
1512610,便利,べんり,5,1932,3,5,Convenient — basic N5 adjective
1175140,駅,えき,5,1936,3,5,Station — basic N5 word
1273270,公園,こうえん,5,1947,3,5,Park — basic N5 word
1353320,上手,じょうず,5,1949,3,5,Skillful — basic N5 adjective
1103090,,パン,5,1970,3,5,Bread — basic N5 loanword
1008190,詰らない,つまらない,5,1999,3,5,Boring — basic N5 adjective
1277140,向こう,むこう,5,2008,3,5,Over there — basic N5 word
1132570,米,メートル,5,2023,3,5,Meter — basic unit
1459870,南,みなみ,5,2031,3,5,South — basic direction
1598680,時々,ときどき,5,2035,3,5,Sometimes — basic N5 adverb
1542790,夕方,ゆうがた,5,2043,3,5,Evening — basic N5 time word
1576260,一日,いちにち,5,2044,3,5,One day — basic N5
1376470,晴れる,はれる,5,2046,3,5,To clear up — basic N5 weather verb
1178940,汚い,きたない,5,2054,3,5,Dirty — basic N5 adjective
1206110,角,かど,5,2057,3,5,Corner — basic N5 word
1299740,三つ,みっつ,5,2060,3,5,Three (native) — basic N5 counter
1352570,上る,のぼる,5,2072,3,5,To climb — basic N5 verb
1358340,食べ物,たべもの,5,2074,3,5,Food — basic N5 compound
1313000,歯,は,5,2076,3,5,Tooth — basic body part
1001710,お菓子,おかし,5,2093,3,5,Sweets — basic N5 word
1444680,渡る,わたる,5,2103,3,5,To cross — basic N5 verb
1303620,散歩,さんぽ,5,2108,3,5,Walk/stroll — basic N5 word
2005860,もう一度,もういちど,5,2113,3,5,One more time — basic N5 phrase
1237410,橋,はし,5,2126,3,5,Bridge — basic N5 word
2225040,１日,ついたち,5,2127,3,5,First of month — basic N5 calendar
1358550,食堂,しょくどう,5,2128,3,5,Cafeteria — basic N5 word
1316140,時計,とけい,5,2148,3,5,Clock/watch — basic N5 word
1001990,お姉さん,おねえさん,5,2151,3,5,Older sister — basic family term
1089890,,ナイフ,5,2159,3,5,Knife — basic loanword
1584460,万,まん,5,2163,3,5,Ten thousand — basic number
1219980,幾ら,いくら,5,2173,3,5,How much — basic N5 question
1160790,一,いち,5,2186,3,5,One — most basic number
1408180,太い,ふとい,5,2205,3,5,Thick/fat — basic N5 adjective
1080510,,テレビ,5,2215,3,5,Television — basic N5 loanword
1249960,兄弟,きょうだい,5,2219,3,5,Siblings — basic N5 family term
1100760,,パーティー,5,2245,3,5,Party — basic loanword
1578150,九,きゅう,5,2262,3,5,Nine — basic number
1159980,医者,いしゃ,5,2265,3,5,Doctor — basic N5 word
1388740,千,せん,5,2280,3,5,Thousand — basic number
1084810,,トイレ,5,2327,3,5,Toilet — basic N5 loanword
1067470,,スカート,5,2337,3,5,Skirt — basic clothing word
1240825,勤める,つとめる,5,2338,3,5,To work at — basic N5 verb
1124970,,ポケット,5,2457,3,5,Pocket — basic loanword
1231690,去年,きょねん,5,2486,3,5,Last year — basic N5 time word
1332650,秋,あき,5,2499,3,5,Autumn — basic N5 season
1239730,曲がる,まがる,5,2506,3,5,To turn — basic N5 verb
1157070,椅子,いす,5,2555,3,5,Chair — basic N5 word
1553170,旅行,りょこう,5,2571,3,5,Travel — basic N5 word
1191420,夏休み,なつやすみ,5,2581,3,5,Summer vacation — basic N5
1443530,電車,でんしゃ,5,2598,3,5,Train — basic N5 word
1093450,,ノート,5,2600,3,5,Notebook — basic N5 loanword
1260490,鍵,かぎ,5,2629,3,5,Key — basic N5 word
1049180,珈琲,コーヒー,5,2637,3,5,Coffee — basic N5 loanword
1532870,鳴く,なく,5,2670,3,5,Animal sound — basic N5 verb
1001830,お兄さん,おにいさん,5,2688,3,5,Older brother — basic family term
1370420,図書館,としょかん,5,2720,3,5,Library — basic N5 word
1120410,頁,ページ,5,2722,3,5,Page — basic loanword
1338850,出口,でぐち,5,2741,3,5,Exit — basic N5 word
1436560,閉まる,しまる,5,2743,3,5,To close (intransitive) — basic N5
1600790,２０歳,はたち,5,2757,3,5,Twenty years old — basic N5
1038350,,カメラ,5,2789,3,5,Camera — basic N5 loanword
1604230,丸い,まるい,5,2792,3,5,Round — basic N5 adjective
2147990,背,せ,5,2813,3,5,Height/back — basic body part
1123880,釦,ボタン,5,2827,3,5,Button — basic N5 loanword
1297210,咲く,さく,5,2834,3,5,To bloom — basic N5 verb
1419110,誕生日,たんじょうび,5,2872,3,5,Birthday — basic N5 word
1443000,電気,でんき,5,2874,3,5,Electricity — basic N5 word
1122650,,ホテル,5,2878,3,5,Hotel — basic N5 loanword
1333070,習う,ならう,5,2882,3,5,To learn — basic N5 verb
1037670,,カップ,5,2898,3,5,Cup — basic loanword
1421700,池,いけ,5,2900,3,5,Pond — basic N5 word
2013900,赤,あか,5,2917,3,5,Red — basic N5 color
1179330,奥さん,おくさん,5,2931,3,5,Wife (polite) — basic N5 word
1280770,紅茶,こうちゃ,5,2961,3,5,Black tea — basic N5 word
1192280,家庭,かてい,5,2978,3,5,Home/household — basic N5 (vs 家)
1301330,３日,みっか,5,2981,3,5,Third day — basic N5 calendar
1362360,新聞,しんぶん,5,3000,3,5,Newspaper — basic N5 word
1523940,磨く,みがく,5,3011,3,5,To polish/brush — basic N5 verb
1548220,来年,らいねん,5,3036,3,5,Next year — basic N5 time word
1584360,毎年,まいとし,5,3042,3,5,Every year — basic N5 time word
1519170,帽子,ぼうし,5,3066,3,5,Hat — basic N5 word
1270590,ご飯,ごはん,5,3074,3,5,Rice/meal — basic N5 word
1576630,塩,しお,5,3107,3,5,Salt — basic N5 word
1042610,,キロ,5,3121,3,5,Kilo — basic unit
1436570,締める,しめる,5,3132,3,5,To tighten — basic N5 verb
1061520,,シャツ,5,3183,3,5,Shirt — basic clothing word
1275320,厚い,あつい,5,3208,3,5,Thick — basic N5 adjective
1299400,雑誌,ざっし,5,3214,3,5,Magazine — basic N5 word
1291330,差す,さす,5,3220,3,5,To hold (umbrella) — basic N5 verb
1583720,風邪,かぜ,5,3223,3,5,Cold (illness) — basic N5 word
1482290,番号,ばんごう,5,3241,3,5,Number — basic N5 word
1296970,財布,さいふ,5,3243,3,5,Wallet — basic N5 word
1096420,,ハンカチ,5,3252,3,5,Handkerchief — basic N5 loanword
1208910,鞄,かばん,5,3290,3,5,Bag — basic N5 word
1039140,咖哩,カレー,5,3327,3,5,Curry — basic N5 loanword
1174420,英語,えいご,5,3350,3,5,English — basic N5 word
1457560,曇る,くもる,5,3354,3,5,To become cloudy — basic N5 verb
1318290,自転車,じてんしゃ,5,3358,3,5,Bicycle — basic N5 word
1115150,,プール,5,3371,3,5,Pool — basic N5 loanword
1579100,今朝,けさ,5,3385,3,5,This morning — basic N5 time word
1390980,洗濯,せんたく,5,3423,3,5,Laundry — basic N5 word
1291600,砂糖,さとう,5,3432,3,5,Sugar — basic N5 word
1554370,涼しい,すずしい,5,3460,3,5,Cool (weather) — basic N5 adjective
1463480,賑やか,にぎやか,5,3469,3,5,Lively — basic N5 adjective
1091500,,ニュース,5,3470,3,5,News — basic N5 loanword
